prices,market_caps,total_volumes,timestamps,date
9270.81693350427,170837349672.99808,19097874370.116066,1594188242354,2020-07-08 06:04:02.354
9264.029815288926,170704627378.58182,16810908288.148386,1594191783730,2020-07-08 07:03:03.730
9271.566001442237,170750984590.6312,16969069342.427505,1594192282754,2020-07-08 07:11:22.754
9279.751488396829,170994556448.38916,16884006577.83862,1594195482554,2020-07-08 08:04:42.554
9276.652361049497,170937737548.56104,17205189196.922062,1594199091461,2020-07-08 09:04:51.461
9273.047484118153,170871719713.8849,17031145892.79269,1594202528487,2020-07-08 10:02:08.487
9297.240122462663,171318030993.47034,17086776885.55929,1594206161311,2020-07-08 11:02:41.311
9307.12517457398,171500357331.4615,17201607307.84983,1594209835879,2020-07-08 12:03:55.879
9286.748842748577,171124208516.2717,18992851460.2902,1594213284380,2020-07-08 13:01:24.380
9409.935181318973,173338874361.31342,19735172089.951687,1594216987270,2020-07-08 14:03:07.270
9420.519926823814,173581779237.55817,20345714706.40396,1594220730894,2020-07-08 15:05:30.894
9410.586136538519,173519647257.41852,18452860462.350998,1594224343852,2020-07-08 16:05:43.852
9410.517995845747,173407492772.71564,18634364247.78772,1594227722101,2020-07-08 17:02:02.101
9419.070029000013,173556065937.40872,18685050571.949852,1594231328978,2020-07-08 18:02:08.978
9405.914620280204,173323371874.60977,20465042339.047504,1594234814421,2020-07-08 19:00:14.421
9429.757831090556,173763147107.8358,20860835038.608578,1594238540650,2020-07-08 20:02:20.650
9421.462799014607,173610877803.19238,20770168543.201214,1594242172180,2020-07-08 21:02:52.180
9427.451688285431,173721707444.5037,20920160412.412285,1594245882424,2020-07-08 22:04:42.424
9448.21451247906,174105502736.81583,20806537675.978683,1594249401918,2020-07-08 23:03:21.918
9432.172515827939,173809293389.63837,20708592426.03485,1594252853040,2020-07-09 00:00:53.040
9402.817196327545,173268467502.1662,20655297934.582764,1594256488965,2020-07-09 01:01:28.965
9382.122513169717,173220042928.34103,20677237102.279457,1594260014931,2020-07-09 02:00:14.931
9380.9588406226,172866502701.47092,20175882243.67558,1594263689089,2020-07-09 03:01:29.089
9386.127138966394,172962388546.9463,21123723567.901943,1594267453874,2020-07-09 04:04:13.874
9381.757532344549,172874038556.8483,20965859696.126266,1594270964484,2020-07-09 05:02:44.484
9381.017805977404,172869109003.41428,20855094134.81566,1594274502975,2020-07-09 06:01:42.975
9411.165632609884,173395631623.97214,20849071153.6866,1594278229127,2020-07-09 07:03:49.127
9405.154517937632,173314594687.52884,20656528883.874283,1594281842736,2020-07-09 08:04:02.736
9393.585841713952,173101881220.60526,20653395173.305336,1594285320595,2020-07-09 09:02:00.595
9379.405480400908,172949283071.1824,20821756266.51721,1594289207481,2020-07-09 10:06:47.481
9368.84995708967,172646881009.8589,20620498999.276344,1594292634050,2020-07-09 11:03:54.050
9395.729016342828,173141934413.9986,20834531668.501934,1594296434646,2020-07-09 12:07:14.646
9416.596548775113,173492116941.88052,20611273841.54963,1594300008498,2020-07-09 13:06:48.498
9385.259231031028,172993036242.54877,20151862162.539684,1594303228352,2020-07-09 14:00:28.352
9315.984573309419,171674497917.71732,19776929631.427525,1594306950713,2020-07-09 15:02:30.713
9215.87024105759,169829992291.11758,20423782519.843647,1594310657831,2020-07-09 16:04:17.831
9214.449849719418,169778963858.0948,20324728956.931946,1594314204190,2020-07-09 17:03:24.190
9205.08029659413,169631735190.1332,19971826216.62188,1594317755327,2020-07-09 18:02:35.327
9227.507417185641,170045309477.0423,19955672488.04634,1594321340387,2020-07-09 19:02:20.387
9219.138928833903,169891380038.94476,19888283344.453773,1594324913621,2020-07-09 20:01:53.621
9237.917586099034,170237841819.28195,19749081919.210415,1594328514759,2020-07-09 21:01:54.759
9247.606257140273,170414025684.29813,19776057267.047886,1594332401270,2020-07-09 22:06:41.270
9241.303320912104,170301158819.23834,19706804931.033577,1594335671804,2020-07-09 23:01:11.804
9235.716302064242,170198606143.6283,19480413474.236183,1594339424147,2020-07-10 00:03:44.147
9217.818552319937,169835002491.40997,18876549833.595097,1594343165833,2020-07-10 01:06:05.833
9227.432349042625,169943731332.0105,18244361881.41458,1594346821161,2020-07-10 02:07:01.161
9215.056847874079,169858420865.909,18491973024.840996,1594350428647,2020-07-10 03:07:08.647
9214.935673262074,169817442054.71014,18284540192.119034,1594353744640,2020-07-10 04:02:24.640
9160.259559494098,168810008176.80905,18502190829.74643,1594357404075,2020-07-10 05:03:24.075
9149.011408353657,168563311026.50137,17233797589.278114,1594361231025,2020-07-10 06:07:11.025
9159.093478708184,168788976990.73032,17259163551.579872,1594364465873,2020-07-10 07:01:05.873
9152.17686347534,168662319068.14603,17349895151.4914,1594368172644,2020-07-10 08:02:52.644
9172.437942687053,169107777530.98453,19221319390.250423,1594371861986,2020-07-10 09:04:21.986
9186.127115759353,169288546128.48248,19299465140.41066,1594375414867,2020-07-10 10:03:34.867
9185.912310023366,169310813362.73578,19271404177.237038,1594378868457,2020-07-10 11:01:08.457
9167.582717488658,168947658395.04758,18970073945.875546,1594382689043,2020-07-10 12:04:49.043
9185.126493998043,169271198982.27142,19327006014.829155,1594386151653,2020-07-10 13:02:31.653
9176.01259017556,169103589022.77164,19110723024.799625,1594389801571,2020-07-10 14:03:21.571
9184.918779288506,169267949691.62994,18899939661.511417,1594393322168,2020-07-10 15:02:02.168
9237.608701621079,170239364218.47888,16965416763.486807,1594397054470,2020-07-10 16:04:14.470
9225.45825753698,170015905649.9412,18173435216.74245,1594400643469,2020-07-10 17:04:03.469
9220.40062475859,169955611414.0696,17525559693.869137,1594404004970,2020-07-10 18:00:04.970
9221.07799172724,169936168417.34045,18153756809.869453,1594407715593,2020-07-10 19:01:55.593
9237.103190422766,170244412246.09607,17903790002.415077,1594411491498,2020-07-10 20:04:51.498
9230.82685572859,170116348133.21167,17927676263.21771,1594414965261,2020-07-10 21:02:45.261
9217.498743406393,169871413584.44614,17862077629.865772,1594418538912,2020-07-10 22:02:18.912
9227.591603428857,170038708212.2136,17955134294.640743,1594422209514,2020-07-10 23:03:29.514
9285.546718234,171074785381.81696,17499295465.838276,1594425902007,2020-07-11 00:05:02.007
9278.991756211715,171005721769.39807,18006660741.769936,1594429420914,2020-07-11 01:03:40.914
9278.361710793824,170994407353.86093,18058311444.78059,1594432901928,2020-07-11 02:01:41.928
9273.722451160866,170904011225.4643,17805559168.19925,1594436652311,2020-07-11 03:04:12.311
9264.74666077755,170744240935.94678,18209687363.061386,1594440118391,2020-07-11 04:01:58.391
9256.478551122753,170592328006.2425,17994398558.891994,1594443656920,2020-07-11 05:00:56.920
9257.09947882239,170604001815.0411,17656463632.619614,1594447356095,2020-07-11 06:02:36.095
9254.751617613967,170576060015.6469,17544239939.876945,1594450934465,2020-07-11 07:02:14.465
9266.688939436128,170781768945.85645,17363508460.959625,1594454569723,2020-07-11 08:02:49.723
9259.218579613264,170705050479.5388,17338441675.933826,1594458134538,2020-07-11 09:02:14.538
9211.619705123552,169767617970.00815,17470163094.332745,1594461774623,2020-07-11 10:02:54.623
9212.873680192512,169771188492.41443,17423720325.174118,1594465404004,2020-07-11 11:03:24.004
9202.781148769374,169605351596.12177,17271084153.59875,1594468977702,2020-07-11 12:02:57.702
9212.770347968017,169692080239.76047,17159076161.26058,1594472678458,2020-07-11 13:04:38.458
9226.807180703889,170063857042.34943,17025871301.42175,1594476315378,2020-07-11 14:05:15.378
9225.577235272654,170026465888.35147,16938264183.281158,1594479876615,2020-07-11 15:04:36.615
9225.222564524336,170020159972.49118,16609012925.28981,1594483203562,2020-07-11 16:00:03.562
9213.134287549814,169797714820.44016,16472403031.881636,1594486951937,2020-07-11 17:02:31.937
9216.992560622875,169833310206.00046,16565038652.644907,1594490669824,2020-07-11 18:04:29.824
9223.660904519147,169992586995.29852,16592862730.08769,1594494027586,2020-07-11 19:00:27.586
9204.773634946729,169644953798.07352,16541710291.679192,1594497652168,2020-07-11 20:00:52.168
9218.685386938307,169817542794.37335,16425028642.375504,1594501412386,2020-07-11 21:03:32.386
9220.685659282633,169938730451.65573,16383062687.722458,1594505029858,2020-07-11 22:03:49.858
9221.567516575104,169955564183.1704,16397867536.86199,1594508652880,2020-07-11 23:04:12.880
9234.314674712627,170191069703.26535,16167064476.282873,1594512215440,2020-07-12 00:03:35.440
9247.856917531371,170412606792.47623,16080916578.49954,1594515749809,2020-07-12 01:02:29.809
9273.161984071327,170907268592.97357,15995237297.88605,1594519295629,2020-07-12 02:01:35.629
9265.86952390549,170773218379.91156,16206364992.318323,1594523012634,2020-07-12 03:03:32.634
9271.281067750737,170873010654.7062,16168899222.141743,1594526492483,2020-07-12 04:01:32.483
9267.515307534568,170803893646.2861,16174860006.595411,1594530164593,2020-07-12 05:02:44.593
9267.267838325344,170799740452.7744,16188081590.310831,1594533733330,2020-07-12 06:02:13.330
9254.123086718248,170557884196.6835,16122366517.58541,1594537379222,2020-07-12 07:02:59.222
9255.132565715634,170576831814.0128,16060978919.513256,1594541104556,2020-07-12 08:05:04.556
9254.914175994716,170573325054.8346,15975803590.725653,1594544462309,2020-07-12 09:01:02.309
9263.086094172164,170661678420.18042,15648853408.846052,1594548371462,2020-07-12 10:06:11.462
9259.679095996155,170661839712.86786,15610443747.143847,1594551727314,2020-07-12 11:02:07.314
9244.645109826391,170385160445.29083,13925457568.474007,1594555368982,2020-07-12 12:02:48.982
9267.657934772931,170790630631.23477,13966508455.456451,1594558789937,2020-07-12 12:59:49.937
9211.770236650642,169783460223.87448,14815428657.533335,1594562730639,2020-07-12 14:05:30.639
9227.830461093838,170076002371.75354,14496074297.453392,1594566016458,2020-07-12 15:00:16.458
9220.388201790935,169939241514.22678,14925085170.316147,1594569767970,2020-07-12 16:02:47.970
9217.16359015825,169880620413.8477,14708794426.03154,1594573263973,2020-07-12 17:01:03.973
9220.099849237838,169935309957.50833,14682739630.464867,1594577042034,2020-07-12 18:04:02.034
9217.888855111756,169888193312.39218,14553451108.900427,1594580604037,2020-07-12 19:03:24.037
9207.35835420951,169655934825.43503,14678340581.369247,1594584004680,2020-07-12 20:00:04.680
9232.322100475016,170161851866.06506,16555167273.767025,1594587763107,2020-07-12 21:02:43.107
9274.468039582063,170939046686.46667,16669903240.50805,1594591316375,2020-07-12 22:01:56.375
9284.370768658098,171122029520.69577,16889405023.084597,1594594876508,2020-07-12 23:01:16.508
9297.479635872663,171364106456.32056,17173962879.687658,1594598536517,2020-07-13 00:02:16.517
9276.210041656019,170972433892.78378,17147122490.046474,1594602048512,2020-07-13 01:00:48.512
9287.645843645978,171183619029.1382,17183022023.157654,1594605679005,2020-07-13 02:01:19.005
9283.354231715735,171104983102.5896,17280423319.765156,1594609321104,2020-07-13 03:02:01.104
9273.207273152255,170906235860.14374,17141597862.929237,1594613127277,2020-07-13 04:05:27.277
9268.132429832787,170825119473.84152,16578343182.42749,1594616425512,2020-07-13 05:00:25.512
9282.043832179645,171081814533.98633,17158869747.322699,1594620239579,2020-07-13 06:03:59.579
9261.471980738022,170703339455.40378,17317076092.414444,1594623751938,2020-07-13 07:02:31.938
